id_renglon,venta_id,fecha_venta,jugador_id,producto_id,ubicacion_id,cantidad
429,50267,2023-12-12,JUG-099,PROD-02,UBI-PUE143,1
430,50268,2024-07-15,JUG-197,PROD-07,UBI-PUE134,1
431,50269,2025-04-10,JUG-227,PROD-04,UBI-PUE226,2
432,50270,2024-06-28,JUG-015,PROD-04,UBI-PUE199,1
433,50271,2025-04-16,JUG-044,PROD-04,UBI-PUE004,1
434,50271,2025-04-16,JUG-044,PROD-07,UBI-PUE004,1
435,50272,2025-07-14,JUG-182,PROD-06,UBI-PUE179,1
436,50272,2025-07-14,JUG-182,PROD-01,UBI-PUE179,1
437,50272,2025-07-14,JUG-182,PROD-08,UBI-PUE179,1
438,50273,2024-06-07,JUG-161,PROD-07,UBI-PUE272,1
439,50274,2024-06-30,JUG-250,PROD-07,UBI-PUE250,1
440,50275,2025-06-24,JUG-062,PROD-05,UBI-PUE088,1
441,50275,2025-06-24,JUG-062,PROD-01,UBI-PUE088,1
442,50276,2024-11-09,JUG-088,PROD-05,UBI-PUE053,1
443,50276,2024-11-09,JUG-088,PROD-01,UBI-PUE053,1
444,50277,2025-04-08,JUG-216,PROD-08,UBI-PUE232,1
445,50278,2026-02-01,JUG-166,PROD-05,UBI-PUE239,1
446,50279,2026-06-01,JUG-013,PROD-02,UBI-PUE034,1
448,50281,2026-04-28,JUG-175,PROD-02,UBI-PUE244,1
450,50281,2026-04-28,JUG-175,PROD-06,UBI-PUE244,1
451,50282,2024-05-22,JUG-094,PROD-06,UBI-PUE126,1
452,50282,2024-05-22,JUG-094,PROD-02,UBI-PUE126,1
453,50283,2024-04-30,JUG-008,PROD-04,UBI-PUE246,1
454,50284,2024-07-25,JUG-150,PROD-06,UBI-PUE073,1
455,50285,2024-11-23,JUG-026,PROD-06,UBI-PUE111,1
456,50286,2024-08-12,JUG-227,PROD-01,UBI-PUE038,1
457,50286,2024-08-12,JUG-227,PROD-04,UBI-PUE038,1
458,50287,2025-01-24,JUG-230,PROD-03,UBI-PUE136,1
459,50287,2025-01-24,JUG-230,PROD-06,UBI-PUE136,1
460,50287,2025-01-24,JUG-230,PROD-08,UBI-PUE136,2
461,50288,2024-08-11,JUG-065,PROD-05,UBI-PUE266,1
462,50289,2024-09-30,JUG-165,PROD-05,UBI-PUE138,1
463,50289,2024-09-30,JUG-165,PROD-04,UBI-PUE138,1
464,50290,2026-09-07,JUG-043,PROD-06,UBI-PUE241,1
465,50290,2026-09-07,JUG-043,PROD-08,UBI-PUE241,2
466,50291,2023-05-25,JUG-192,PROD-02,UBI-PUE140,1
467,50292,2024-08-26,JUG-037,PROD-02,UBI-PUE033,2
468,50293,2023-05-16,JUG-070,PROD-02,UBI-PUE045,1
469,50294,2025-07-04,JUG-092,PROD-07,UBI-PUE093,1
471,50295,2024-10-26,JUG-213,PROD-05,UBI-PUE040,2
472,50295,2024-10-26,JUG-213,PROD-04,UBI-PUE040,1
473,50296,2023-12-07,JUG-017,PROD-01,UBI-PUE157,1
474,50296,2023-12-07,JUG-017,PROD-06,UBI-PUE157,1
475,50297,2023-10-29,JUG-248,PROD-07,UBI-PUE257,1
476,50297,2023-10-29,JUG-248,PROD-03,UBI-PUE257,1
477,50298,2023-09-04,JUG-128,PROD-07,UBI-PUE218,1
478,50298,2023-09-04,JUG-128,PROD-05,UBI-PUE218,1
479,50299,2023-12-08,JUG-191,PROD-03,UBI-PUE053,1
480,50300,2023-11-25,JUG-169,PROD-01,UBI-PUE234,1
481,50300,2023-11-25,JUG-169,PROD-05,UBI-PUE234,1
483,50301,2023-10-27,JUG-002,PROD-02,UBI-PUE133,1
485,50302,2025-03-31,JUG-058,PROD-07,UBI-PUE181,1
486,50303,2024-03-06,JUG-028,PROD-01,UBI-PUE065,1
488,50304,2024-01-15,JUG-099,PROD-01,UBI-PUE139,1
489,50304,2024-01-15,JUG-099,PROD-05,UBI-PUE139,1
490,50304,2024-01-15,JUG-099,PROD-06,UBI-PUE139,1
491,50305,2023-03-31,JUG-008,PROD-04,UBI-PUE025,2
492,50306,2024-07-14,JUG-032,PROD-02,UBI-PUE175,1
493,50307,2024-01-25,JUG-223,PROD-05,UBI-PUE264,1
494,50308,2025-08-17,JUG-092,PROD-08,UBI-PUE276,1
495,50309,2025-09-27,JUG-013,PROD-01,UBI-PUE086,3
496,50309,2025-09-27,JUG-013,PROD-07,UBI-PUE086,1
497,50310,2024-04-29,JUG-045,PROD-04,UBI-PUE126,1
498,50311,2023-09-07,JUG-148,PROD-02,UBI-PUE199,1
499,50311,2023-09-07,JUG-148,PROD-05,UBI-PUE199,1
501,50312,2023-07-01,JUG-128,PROD-07,UBI-PUE134,1
502,50313,2026-09-06,JUG-129,PROD-02,UBI-PUE261,1
503,50314,2026-02-22,JUG-162,PROD-05,UBI-PUE127,1
504,50315,2025-06-12,JUG-158,PROD-06,UBI-PUE122,1
506,50316,2026-07-19,JUG-114,PROD-02,UBI-PUE154,1
507,50316,2026-07-19,JUG-114,PROD-04,UBI-PUE154,1
508,50317,2023-11-02,JUG-238,PROD-05,UBI-PUE079,1
509,50318,2025-09-28,JUG-086,PROD-06,UBI-PUE005,1
510,50318,2025-09-28,JUG-086,PROD-05,UBI-PUE005,1
511,50319,2024-07-27,JUG-192,PROD-06,UBI-PUE099,1
512,50319,2024-07-27,JUG-192,PROD-02,UBI-PUE099,2
513,50320,2024-09-01,JUG-054,PROD-04,UBI-PUE235,1
514,50321,2024-06-02,JUG-180,PROD-06,UBI-PUE220,1
515,50321,2024-06-02,JUG-180,PROD-03,UBI-PUE220,1
516,50321,2024-06-02,JUG-180,PROD-05,UBI-PUE220,1
517,50322,2025-10-14,JUG-004,PROD-08,UBI-PUE136,1
518,50323,2025-06-02,JUG-177,PROD-07,UBI-PUE249,1
519,50324,2025-12-02,JUG-139,PROD-02,UBI-PUE057,1
520,50325,2025-04-08,JUG-026,PROD-02,UBI-PUE180,1
521,50326,2026-06-26,JUG-097,PROD-06,UBI-PUE220,1
522,50327,2024-01-29,JUG-008,PROD-07,UBI-PUE202,1
523,50327,2024-01-29,JUG-008,PROD-02,UBI-PUE202,1
524,50328,2025-03-07,JUG-156,PROD-02,UBI-PUE191,1
525,50328,2025-03-07,JUG-156,PROD-07,UBI-PUE191,2
526,50329,2025-10-29,JUG-041,PROD-06,UBI-PUE193,1
527,50329,2025-10-29,JUG-041,PROD-08,UBI-PUE193,1
528,50329,2025-10-29,JUG-041,PROD-06,UBI-PUE193,2
529,50330,2023-07-20,JUG-249,PROD-01,UBI-PUE186,1
530,50330,2023-07-20,JUG-249,PROD-04,UBI-PUE186,1
531,50330,2023-07-20,JUG-249,PROD-02,UBI-PUE186,1
532,50331,2023-11-22,JUG-152,PROD-06,UBI-PUE080,1
533,50331,2023-11-22,JUG-152,PROD-05,UBI-PUE080,1
534,50332,2023-12-24,JUG-122,PROD-02,UBI-PUE092,1
535,50333,2024-08-20,JUG-217,PROD-01,UBI-PUE180,2
536,50333,2024-08-20,JUG-217,PROD-07,UBI-PUE180,1
537,50334,2023-12-29,JUG-019,PROD-05,UBI-PUE060,1
538,50334,2023-12-29,JUG-019,PROD-04,UBI-PUE060,2
539,50334,2023-12-29,JUG-019,PROD-01,UBI-PUE060,1
540,50335,2023-09-10,JUG-067,PROD-06,UBI-PUE250,1
541,50336,2024-09-25,JUG-025,PROD-03,UBI-PUE211,1
542,50337,2025-02-09,JUG-042,PROD-06,UBI-PUE193,1
543,50337,2025-02-09,JUG-042,PROD-03,UBI-PUE193,1
544,50338,2025-11-30,JUG-177,PROD-04,UBI-PUE105,2
545,50339,2024-01-06,JUG-203,PROD-08,UBI-PUE269,1
546,50339,2024-01-06,JUG-203,PROD-06,UBI-PUE269,1
547,50340,2023-12-21,JUG-222,PROD-01,UBI-PUE147,1
548,50341,2025-09-30,JUG-055,PROD-05,UBI-PUE216,1
549,50342,2024-12-23,JUG-239,PROD-07,UBI-PUE169,1
551,50343,2025-05-20,JUG-164,PROD-02,UBI-PUE051,1
552,50344,2023-10-26,JUG-181,PROD-06,UBI-PUE052,1
553,50344,2023-10-26,JUG-181,PROD-02,UBI-PUE052,1
554,50345,2026-02-25,JUG-245,PROD-06,UBI-PUE184,1
555,50346,2024-06-13,JUG-099,PROD-07,UBI-PUE221,1
556,50347,2024-04-08,JUG-019,PROD-08,UBI-PUE273,1
557,50348,2026-04-11,JUG-030,PROD-05,UBI-PUE182,1
558,50348,2026-04-11,JUG-030,PROD-01,UBI-PUE182,1
559,50349,2026-08-08,JUG-009,PROD-05,UBI-PUE215,1
560,50350,2025-04-03,JUG-179,PROD-07,UBI-PUE159,3
561,50351,2024-09-30,JUG-080,PROD-06,UBI-PUE063,1
562,50352,2023-10-31,JUG-148,PROD-08,UBI-PUE277,1
563,50353,2024-12-11,JUG-107,PROD-08,UBI-PUE096,1
564,50354,2025-04-09,JUG-044,PROD-02,UBI-PUE288,1
565,50355,2026-05-16,JUG-221,PROD-07,UBI-PUE103,1
566,50355,2026-05-16,JUG-221,PROD-08,UBI-PUE103,1
567,50356,2024-07-31,JUG-059,PROD-08,UBI-PUE157,1
568,50357,2025-09-26,JUG-182,PROD-04,UBI-PUE246,2
569,50357,2025-09-26,JUG-182,PROD-06,UBI-PUE246,1
570,50357,2025-09-26,JUG-182,PROD-04,UBI-PUE246,3
571,50358,2023-10-02,JUG-155,PROD-02,UBI-PUE288,1
572,50359,2025-07-01,JUG-205,PROD-07,UBI-PUE143,1
573,50360,2023-06-26,JUG-169,PROD-07,UBI-PUE031,1
574,50361,2023-08-17,JUG-048,PROD-03,UBI-PUE201,1
575,50362,2024-10-26,JUG-207,PROD-03,UBI-PUE006,2
576,50363,2024-10-08,JUG-201,PROD-06,UBI-PUE278,1
577,50364,2024-06-13,JUG-247,PROD-03,UBI-PUE058,1
578,50364,2024-06-13,JUG-247,PROD-07,UBI-PUE058,1
579,50365,2025-04-27,JUG-100,PROD-05,UBI-PUE052,1
580,50366,2025-09-01,JUG-046,PROD-08,UBI-PUE273,2
581,50367,2024-07-09,JUG-157,PROD-08,UBI-PUE273,1
582,50368,2025-01-21,JUG-171,PROD-08,UBI-PUE112,2
583,50368,2025-01-21,JUG-171,PROD-03,UBI-PUE112,3
584,50369,2025-10-11,JUG-013,PROD-08,UBI-PUE117,1
585,50370,2023-08-28,JUG-099,PROD-07,UBI-PUE230,1
586,50371,2024-08-21,JUG-226,PROD-04,UBI-PUE187,1
587,50372,2025-09-23,JUG-026,PROD-08,UBI-PUE060,1
588,50373,2024-08-08,JUG-111,PROD-03,UBI-PUE098,2
589,50374,2026-12-03,JUG-087,PROD-03,UBI-PUE004,1
590,50375,2024-01-21,JUG-198,PROD-07,UBI-PUE260,2
591,50376,2025-10-08,JUG-049,PROD-03,UBI-PUE046,2
592,50376,2025-10-08,JUG-049,PROD-06,UBI-PUE046,1
593,50377,2023-07-01,JUG-159,PROD-04,UBI-PUE114,2
594,50377,2023-07-01,JUG-159,PROD-03,UBI-PUE114,1
595,50378,2025-12-01,JUG-061,PROD-08,UBI-PUE107,1
596,50378,2025-12-01,JUG-061,PROD-06,UBI-PUE107,1
597,50379,2024-07-25,JUG-167,PROD-03,UBI-PUE221,1
598,50380,2026-01-10,JUG-121,PROD-08,UBI-PUE278,2
599,50381,2025-11-14,JUG-208,PROD-04,UBI-PUE261,1
601,50382,2023-05-07,JUG-002,PROD-02,UBI-PUE131,1
602,50383,2024-12-15,JUG-098,PROD-02,UBI-PUE030,1
603,50384,2025-10-23,JUG-118,PROD-04,UBI-PUE226,2
604,50385,2025-02-03,JUG-209,PROD-08,UBI-PUE068,1
605,50385,2025-02-03,JUG-209,PROD-07,UBI-PUE068,1
606,50386,2024-06-01,JUG-186,PROD-06,UBI-PUE275,2
607,50386,2024-06-01,JUG-186,PROD-01,UBI-PUE275,1
608,50387,2026-07-07,JUG-172,PROD-03,UBI-PUE180,3
609,50388,2026-08-26,JUG-147,PROD-08,UBI-PUE129,1
610,50389,2023-11-21,JUG-222,PROD-02,UBI-PUE191,1
611,50390,2026-03-11,JUG-224,PROD-05,UBI-PUE267,1
612,50390,2026-03-11,JUG-224,PROD-01,UBI-PUE267,3
613,50391,2024-08-20,JUG-151,PROD-06,UBI-PUE194,2
614,50392,2026-07-03,JUG-087,PROD-06,UBI-PUE016,2
615,50392,2026-07-03,JUG-087,PROD-07,UBI-PUE016,1
616,50392,2026-07-03,JUG-087,PROD-01,UBI-PUE016,1
617,50393,2024-04-17,JUG-225,PROD-08,UBI-PUE282,1
618,50394,2025-04-21,JUG-103,PROD-02,UBI-PUE033,1
619,50395,2024-03-07,JUG-242,PROD-02,UBI-PUE175,1
620,50396,2023-11-15,JUG-135,PROD-07,UBI-PUE134,1
621,50397,2024-10-01,JUG-042,PROD-03,UBI-PUE028,2
622,50397,2024-10-01,JUG-042,PROD-04,UBI-PUE028,1
623,50398,2025-05-22,JUG-154,PROD-02,UBI-PUE283,1
624,50399,2023-07-20,JUG-159,PROD-06,UBI-PUE015,1
625,50399,2023-07-20,JUG-159,PROD-08,UBI-PUE015,1
626,50399,2023-07-20,JUG-159,PROD-02,UBI-PUE015,1
627,50400,2024-11-09,JUG-017,PROD-08,UBI-PUE162,1
628,50401,2024-11-01,JUG-217,PROD-08,UBI-PUE047,1
629,50401,2024-11-01,JUG-217,PROD-02,UBI-PUE047,1
630,50402,2026-02-23,JUG-174,PROD-04,UBI-PUE171,1
631,50403,2024-06-03,JUG-151,PROD-03,UBI-PUE208,1
632,50403,2024-06-03,JUG-151,PROD-02,UBI-PUE208,1
633,50404,2026-09-23,JUG-097,PROD-07,UBI-PUE261,1
634,50405,2024-04-28,JUG-206,PROD-04,UBI-PUE172,1
635,50405,2024-04-28,JUG-206,PROD-08,UBI-PUE172,1
636,50406,2026-06-21,JUG-153,PROD-06,UBI-PUE213,1
637,50407,2024-11-13,JUG-191,PROD-01,UBI-PUE126,1
638,50408,2025-03-13,JUG-179,PROD-02,UBI-PUE180,1
639,50409,2025-10-05,JUG-216,PROD-06,UBI-PUE055,1
641,50409,2025-10-05,JUG-216,PROD-08,UBI-PUE055,1
643,50411,2026-06-21,JUG-033,PROD-08,UBI-PUE076,1
644,50412,2024-04-12,JUG-206,PROD-07,UBI-PUE028,1
645,50413,2024-08-08,JUG-200,PROD-06,UBI-PUE077,1
646,50413,2024-08-08,JUG-200,PROD-05,UBI-PUE077,1
648,50414,2024-02-01,JUG-207,PROD-07,UBI-PUE051,2
649,50415,2025-04-15,JUG-200,PROD-01,UBI-PUE099,1
650,50416,2025-03-22,JUG-196,PROD-04,UBI-PUE235,2
652,50417,2025-07-14,JUG-114,PROD-03,UBI-PUE155,1
653,50418,2025-03-11,JUG-026,PROD-01,UBI-PUE160,1
654,50419,2025-03-10,JUG-224,PROD-05,UBI-PUE216,3
655,50420,2024-02-19,JUG-249,PROD-02,UBI-PUE248,1
656,50421,2023-12-24,JUG-192,PROD-07,UBI-PUE111,1
657,50422,2025-03-29,JUG-190,PROD-08,UBI-PUE256,1
658,50422,2025-03-29,JUG-190,PROD-03,UBI-PUE256,1
660,50423,2025-03-06,JUG-086,PROD-08,UBI-PUE172,1
661,50424,2023-04-02,JUG-170,PROD-01,UBI-PUE141,1
662,50425,2025-08-29,JUG-138,PROD-07,UBI-PUE084,1
663,50426,2025-01-08,JUG-207,PROD-03,UBI-PUE141,1
665,50427,2025-10-31,JUG-166,PROD-04,UBI-PUE227,1
666,50428,2025-07-12,JUG-022,PROD-01,UBI-PUE258,1
667,50428,2025-07-12,JUG-022,PROD-04,UBI-PUE258,1
668,50428,2025-07-12,JUG-022,PROD-02,UBI-PUE258,1
669,50429,2026-05-13,JUG-075,PROD-06,UBI-PUE200,1
670,50430,2026-08-21,JUG-043,PROD-06,UBI-PUE037,1
671,50431,2026-05-24,JUG-221,PROD-05,UBI-PUE203,1
672,50432,2026-12-28,JUG-057,PROD-05,UBI-PUE052,2
673,50433,2026-04-22,JUG-090,PROD-04,UBI-PUE226,1
674,50434,2025-03-24,JUG-032,PROD-04,UBI-PUE156,1
676,50435,2025-01-16,JUG-246,PROD-05,UBI-PUE096,1
677,50436,2025-08-06,JUG-031,PROD-03,UBI-PUE081,1
679,50437,2024-11-20,JUG-194,PROD-08,UBI-PUE026,3
680,50437,2024-11-20,JUG-194,PROD-05,UBI-PUE026,3
681,50438,2026-08-28,JUG-038,PROD-07,UBI-PUE236,3
682,50439,2025-12-17,JUG-123,PROD-02,UBI-PUE090,1
683,50439,2025-12-17,JUG-123,PROD-04,UBI-PUE090,1
684,50440,2024-03-25,JUG-167,PROD-04,UBI-PUE193,1
685,50441,2025-02-19,JUG-011,PROD-04,UBI-PUE111,1
686,50442,2024-09-22,JUG-154,PROD-08,UBI-PUE120,1
687,50443,2025-01-09,JUG-040,PROD-03,UBI-PUE037,1
688,50444,2025-08-02,JUG-006,PROD-07,UBI-PUE052,1
689,50445,2024-04-04,JUG-215,PROD-02,UBI-PUE132,1
690,50445,2024-04-04,JUG-215,PROD-04,UBI-PUE132,1
691,50446,2025-08-29,JUG-118,PROD-01,UBI-PUE012,1
692,50447,2025-05-28,JUG-092,PROD-05,UBI-PUE190,1
694,50448,2024-02-17,JUG-157,PROD-08,UBI-PUE107,2
695,50449,2024-05-22,JUG-148,PROD-07,UBI-PUE086,3
696,50449,2024-05-22,JUG-148,PROD-06,UBI-PUE086,1
698,50450,2023-05-28,JUG-159,PROD-04,UBI-PUE235,1
699,50451,2026-03-13,JUG-082,PROD-03,UBI-PUE238,2
700,50452,2025-07-03,JUG-103,PROD-04,UBI-PUE177,2
701,50453,2025-01-22,JUG-154,PROD-06,UBI-PUE162,1
702,50453,2025-01-22,JUG-154,PROD-05,UBI-PUE162,1
703,50454,2025-02-23,JUG-074,PROD-07,UBI-PUE103,1
704,50455,2025-02-05,JUG-224,PROD-03,UBI-PUE203,1
705,50455,2025-02-05,JUG-224,PROD-01,UBI-PUE203,3
706,50455,2025-02-05,JUG-224,PROD-04,UBI-PUE203,1
707,50456,2025-02-18,JUG-121,PROD-07,UBI-PUE162,1
708,50457,2023-07-24,JUG-135,PROD-02,UBI-PUE075,1
709,50458,2024-09-16,JUG-209,PROD-04,UBI-PUE129,1
710,50459,2023-12-20,JUG-034,PROD-06,UBI-PUE038,1
711,50460,2024-10-30,JUG-063,PROD-08,UBI-PUE038,1
712,50461,2025-08-15,JUG-051,PROD-05,UBI-PUE056,1
713,50462,2023-08-17,JUG-069,PROD-06,UBI-PUE144,1
714,50463,2025-10-27,JUG-093,PROD-05,UBI-PUE130,1
715,50463,2025-10-27,JUG-093,PROD-06,UBI-PUE130,1
716,50464,2026-04-30,JUG-021,PROD-08,UBI-PUE069,1
717,50465,2025-08-30,JUG-241,PROD-04,UBI-PUE036,2
718,50466,2026-07-28,JUG-125,PROD-08,UBI-PUE169,1
719,50467,2025-03-29,JUG-224,PROD-07,UBI-PUE074,3
720,50468,2026-01-02,JUG-142,PROD-02,UBI-PUE139,1
721,50469,2024-07-23,JUG-150,PROD-08,UBI-PUE060,1
722,50470,2024-04-30,JUG-132,PROD-07,UBI-PUE129,1
723,50471,2026-10-03,JUG-153,PROD-01,UBI-PUE250,1
724,50472,2024-06-10,JUG-206,PROD-02,UBI-PUE045,2
725,50473,2024-03-13,JUG-106,PROD-07,UBI-PUE085,1
726,50474,2023-10-14,JUG-238,PROD-07,UBI-PUE273,1
727,50474,2023-10-14,JUG-238,PROD-06,UBI-PUE273,1
728,50475,2024-11-09,JUG-053,PROD-03,UBI-PUE114,2
729,50476,2024-04-27,JUG-140,PROD-02,UBI-PUE152,1
731,50477,2024-01-19,JUG-035,PROD-03,UBI-PUE182,2
732,50478,2025-06-05,JUG-042,PROD-03,UBI-PUE148,3
733,50479,2023-06-01,JUG-210,PROD-08,UBI-PUE111,1
734,50480,2025-07-24,JUG-038,PROD-01,UBI-PUE069,2
735,50481,2024-11-15,JUG-080,PROD-05,UBI-PUE118,1
736,50481,2024-11-15,JUG-080,PROD-08,UBI-PUE118,1
737,50482,2025-02-13,JUG-136,PROD-07,UBI-PUE262,1
738,50483,2024-03-21,JUG-244,PROD-08,UBI-PUE185,1
739,50483,2024-03-21,JUG-244,PROD-04,UBI-PUE185,1
740,50483,2024-03-21,JUG-244,PROD-06,UBI-PUE185,1
741,50484,2025-07-26,JUG-101,PROD-04,UBI-PUE127,1
742,50485,2026-04-25,JUG-021,PROD-03,UBI-PUE086,1
743,50485,2026-04-25,JUG-021,PROD-01,UBI-PUE086,1
744,50486,2025-02-27,JUG-115,PROD-04,UBI-PUE053,1
745,50487,2023-11-07,JUG-159,PROD-07,UBI-PUE264,1
746,50488,2025-03-30,JUG-062,PROD-05,UBI-PUE024,1
747,50489,2024-11-10,JUG-194,PROD-03,UBI-PUE280,1
748,50490,2024-12-07,JUG-179,PROD-03,UBI-PUE152,1
749,50491,2025-01-04,JUG-060,PROD-04,UBI-PUE206,1
750,50492,2026-02-17,JUG-212,PROD-01,UBI-PUE253,3
751,50493,2023-04-15,JUG-008,PROD-06,UBI-PUE224,1
752,50494,2023-05-05,JUG-197,PROD-08,UBI-PUE172,1
753,50495,2025-07-11,JUG-100,PROD-07,UBI-PUE032,1
754,50496,2024-02-06,JUG-140,PROD-07,UBI-PUE017,1
755,50497,2024-04-29,JUG-064,PROD-04,UBI-PUE174,1
756,50498,2023-04-23,JUG-170,PROD-07,UBI-PUE137,3
757,50499,2023-10-24,JUG-223,PROD-02,UBI-PUE222,1
758,50500,2023-05-28,JUG-119,PROD-02,UBI-PUE117,1
759,50501,2023-04-15,JUG-223,PROD-05,UBI-PUE239,1
760,50502,2023-07-04,JUG-234,PROD-02,UBI-PUE126,1
761,50502,2023-07-04,JUG-234,PROD-04,UBI-PUE126,2
762,50503,2026-02-02,JUG-177,PROD-05,UBI-PUE194,1
763,50504,2024-04-24,JUG-085,PROD-04,UBI-PUE052,1
764,50505,2025-03-27,JUG-061,PROD-04,UBI-PUE228,1
765,50506,2024-06-22,JUG-012,PROD-01,UBI-PUE137,1
766,50506,2024-06-22,JUG-012,PROD-05,UBI-PUE137,1
767,50507,2025-08-29,JUG-052,PROD-01,UBI-PUE126,1
768,50508,2026-10-04,JUG-033,PROD-07,UBI-PUE200,1
769,50508,2026-10-04,JUG-033,PROD-08,UBI-PUE200,1
770,50508,2026-10-04,JUG-033,PROD-04,UBI-PUE200,1
771,50509,2025-09-18,JUG-091,PROD-06,UBI-PUE288,1
772,50509,2025-09-18,JUG-091,PROD-04,UBI-PUE288,1
773,50510,2024-02-22,JUG-053,PROD-08,UBI-PUE119,1
774,50511,2026-01-14,JUG-087,PROD-08,UBI-PUE123,1
775,50511,2026-01-14,JUG-087,PROD-02,UBI-PUE123,1
776,50512,2025-10-28,JUG-102,PROD-01,UBI-PUE058,1
777,50512,2025-10-28,JUG-102,PROD-07,UBI-PUE058,1
778,50513,2025-11-01,JUG-221,PROD-06,UBI-PUE067,1
779,50513,2025-11-01,JUG-221,PROD-07,UBI-PUE067,1
780,50514,2024-01-28,JUG-198,PROD-04,UBI-PUE214,1
781,50515,2026-02-19,JUG-007,PROD-05,UBI-PUE195,2
782,50515,2026-02-19,JUG-007,PROD-01,UBI-PUE195,1
783,50516,2024-06-25,JUG-244,PROD-06,UBI-PUE184,1
784,50517,2024-03-16,JUG-104,PROD-02,UBI-PUE003,3
785,50518,2024-04-17,JUG-028,PROD-06,UBI-PUE054,2
786,50518,2024-04-17,JUG-028,PROD-04,UBI-PUE054,1
787,50519,2026-03-24,JUG-100,PROD-05,UBI-PUE027,1
788,50520,2026-03-25,JUG-139,PROD-03,UBI-PUE128,1
789,50520,2026-03-25,JUG-139,PROD-04,UBI-PUE128,1
790,50521,2025-03-04,JUG-015,PROD-01,UBI-PUE163,1
791,50521,2025-03-04,JUG-015,PROD-05,UBI-PUE163,2
792,50522,2024-04-03,JUG-059,PROD-08,UBI-PUE153,1
793,50522,2024-04-03,JUG-059,PROD-05,UBI-PUE153,2
794,50523,2025-10-24,JUG-146,PROD-07,UBI-PUE012,1
795,50524,2026-01-26,JUG-086,PROD-06,UBI-PUE048,1
796,50525,2025-05-17,JUG-041,PROD-03,UBI-PUE021,1
797,50526,2025-01-13,JUG-098,PROD-05,UBI-PUE081,1
798,50526,2025-01-13,JUG-098,PROD-05,UBI-PUE081,2
799,50526,2025-01-13,JUG-098,PROD-07,UBI-PUE081,2
800,50527,2025-06-12,JUG-083,PROD-02,UBI-PUE233,1
802,50528,2024-02-26,JUG-128,PROD-03,UBI-PUE101,1
803,50528,2024-02-26,JUG-128,PROD-04,UBI-PUE101,1
804,50529,2025-07-25,JUG-142,PROD-07,UBI-PUE204,2
805,50530,2025-09-14,JUG-089,PROD-04,UBI-PUE042,1
807,50530,2025-09-14,JUG-089,PROD-03,UBI-PUE042,1
808,50531,2024-06-09,JUG-236,PROD-05,UBI-PUE150,1
809,50532,2026-03-08,JUG-004,PROD-07,UBI-PUE260,1
811,50532,2026-03-08,JUG-004,PROD-04,UBI-PUE260,1
812,50533,2024-09-06,JUG-182,PROD-06,UBI-PUE160,1
814,50533,2024-09-06,JUG-182,PROD-04,UBI-PUE160,1
815,50534,2024-02-08,JUG-237,PROD-05,UBI-PUE248,1
816,50535,2024-10-25,JUG-222,PROD-06,UBI-PUE216,1
817,50536,2025-09-01,JUG-052,PROD-01,UBI-PUE217,1
818,50537,2023-06-14,JUG-192,PROD-01,UBI-PUE087,1
819,50538,2023-05-04,JUG-247,PROD-03,UBI-PUE140,1
820,50539,2024-05-06,JUG-206,PROD-03,UBI-PUE282,3
821,50539,2024-05-06,JUG-206,PROD-04,UBI-PUE282,2
822,50539,2024-05-06,JUG-206,PROD-08,UBI-PUE282,1
823,50540,2024-06-23,JUG-192,PROD-08,UBI-PUE147,1
824,50541,2025-07-07,JUG-154,PROD-07,UBI-PUE056,1
825,50542,2025-03-28,JUG-244,PROD-04,UBI-PUE255,2
826,50543,2023-09-18,JUG-215,PROD-07,UBI-PUE204,2
827,50543,2023-09-18,JUG-215,PROD-03,UBI-PUE204,1
828,50543,2023-09-18,JUG-215,PROD-06,UBI-PUE204,1
829,50544,2026-03-10,JUG-029,PROD-04,UBI-PUE162,1
830,50544,2026-03-10,JUG-029,PROD-06,UBI-PUE162,1
831,50545,2025-10-08,JUG-233,PROD-07,UBI-PUE121,2
832,50545,2025-10-08,JUG-233,PROD-01,UBI-PUE121,1
833,50546,2025-05-01,JUG-138,PROD-01,UBI-PUE059,1
834,50547,2025-03-30,JUG-046,PROD-08,UBI-PUE126,2
835,50548,2024-11-04,JUG-035,PROD-02,UBI-PUE093,1
836,50548,2024-11-04,JUG-035,PROD-05,UBI-PUE093,1
837,50548,2024-11-04,JUG-035,PROD-04,UBI-PUE093,1
838,50549,2024-05-10,JUG-048,PROD-07,UBI-PUE151,1
839,50550,2026-03-29,JUG-224,PROD-06,UBI-PUE118,1
840,50551,2025-11-01,JUG-125,PROD-03,UBI-PUE014,1
841,50552,2023-07-25,JUG-140,PROD-01,UBI-PUE062,1
842,50552,2023-07-25,JUG-140,PROD-06,UBI-PUE062,1
843,50553,2024-10-27,JUG-067,PROD-01,UBI-PUE068,1
844,50554,2026-01-01,JUG-112,PROD-06,UBI-PUE208,1
845,50555,2024-02-18,JUG-161,PROD-05,UBI-PUE028,1
846,50556,2024-08-01,JUG-032,PROD-02,UBI-PUE236,1
847,50557,2024-07-03,JUG-042,PROD-04,UBI-PUE279,1
848,50557,2024-07-03,JUG-042,PROD-07,UBI-PUE279,1
849,50558,2024-08-13,JUG-207,PROD-03,UBI-PUE232,1
850,50559,2024-12-31,JUG-064,PROD-04,UBI-PUE024,1
851,50560,2023-06-01,JUG-027,PROD-03,UBI-PUE083,1
